"GeneID","CHR","PRODUCT","FREQ","SNP_per_GENE","INS_per_GENE","DEL_per_GENE","INDELS","START","END","LENGTH"
"CTYZ_00003673","Ctyz_1","Peptidyl-prolyl cis-trans isomerase",1,1,0,0,0,220733,221362,629
"CTYZ_00003674","Ctyz_1","Eukaryotic initiation factor 4A",1,1,0,0,0,222214,223428,1214
"CTYZ_00003675","Ctyz_1","Protein kinase domain containing protein",2,2,0,0,0,224142,228134,3992
"CTYZ_00003680","Ctyz_1","U2 snrnp-specific A protein",1,0,1,0,1,233858,234751,893
"CTYZ_00003682","Ctyz_1","Uncharacterized protein",2,2,0,0,0,236551,237993,1442
"CTYZ_00003683","Ctyz_1","RING finger containing protein",2,1,1,0,1,238260,239735,1475
"CTYZ_00003684","Ctyz_1","RING finger containing protein",5,4,1,0,1,241920,244397,2477
"CTYZ_00003686","Ctyz_1","Pyridine nucleotide/ NAD(P) transhydrogenase alpha plus beta subunit",2,2,0,0,0,248188,251628,3440
"CTYZ_00003688","Ctyz_1","Uncharacterized protein",1,1,0,0,0,253756,254448,692
"CTYZ_00003689","Ctyz_1","Ribonuclease H2 subunit B",1,1,0,0,0,254879,255359,480
"CTYZ_00003689","Ctyz_1","Ribonuclease H2 subunit B",1,1,0,0,0,255414,255915,501
"CTYZ_00003691","Ctyz_1","TB2/DP1/HVA22-related protein",1,1,0,0,0,259107,259541,434
"CTYZ_00003692","Ctyz_1","Uncharacterized protein",6,6,0,0,0,259561,262725,3164
"CTYZ_00003696","Ctyz_1","Uncharacterized protein",4,4,0,0,0,265667,267961,2294
"CTYZ_00003699","Ctyz_1","ENTH domain containing protein",2,2,0,0,0,274545,276269,1724
"CTYZ_00003703","Ctyz_1","Signal peptide region containing protein",2,2,0,0,0,279664,280554,890
"CTYZ_00003704","Ctyz_1","Ubiquitin carboxyl-terminal hydrolase",1,1,0,0,0,280716,281837,1121
"CTYZ_00003706","Ctyz_1","Uncharacterized protein",1,1,0,0,0,284760,285020,260
"CTYZ_00003707","Ctyz_1","Uncharacterized protein",1,1,0,0,0,285447,286367,920
"CTYZ_00003709","Ctyz_1","Serine/threonine-protein kinase",1,1,0,0,0,288520,290793,2273
"CTYZ_00003710","Ctyz_1","Signal peptide region containing protein",1,1,0,0,0,291006,294200,3194
"CTYZ_00003711","Ctyz_1","Sec14 domain containing protein",1,1,0,0,0,294818,296200,1382
"CTYZ_00003712","Ctyz_1","putative Secreted Protein",7,7,0,0,0,296731,304059,7328
"CTYZ_00003713","Ctyz_1","Uncharacterized protein",1,1,0,0,0,305334,305381,47
"CTYZ_00003713","Ctyz_1","Uncharacterized protein",1,1,0,0,0,305123,305273,150
"CTYZ_00003713","Ctyz_1","Uncharacterized protein",1,1,0,0,0,304150,305057,907
"CTYZ_00003714","Ctyz_1","PPPDE peptidase/PUB domain containing protein",1,1,0,0,0,305707,306885,1178
"CTYZ_00003717","Ctyz_1","Spindly like TPR repeat containing protein",4,4,0,0,0,310092,313187,3095
"CTYZ_00003720","Ctyz_1","SWI/SNF-related matrix associated actin-dependent regulator of chromatin subfamily A with DEAD/H box 1",1,1,0,0,0,316252,318675,2423
"CTYZ_00003721","Ctyz_1","VDP/USO1/YBL047C family vesicular transport factor",1,1,0,0,0,318666,321746,3080
"CTYZ_00003724","Ctyz_1","EF-hand domain containing protein",1,1,0,0,0,325726,326133,407
"CTYZ_00003724","Ctyz_1","EF-hand domain containing protein",1,1,0,0,0,325508,325639,131
"CTYZ_00003726","Ctyz_1","Uncharacterized protein",2,2,0,0,0,327973,329358,1385
"CTYZ_00003727","Ctyz_1","Uncharacterized protein",3,3,0,0,0,329396,332281,2885
"CTYZ_00003728","Ctyz_1","Uncharacterized protein",2,2,0,0,0,332684,333424,740
"CTYZ_00003729","Ctyz_1","DNA repair and meiosis protein Mre11",4,4,0,0,0,335649,335731,82
"CTYZ_00003729","Ctyz_1","DNA repair and meiosis protein Mre11",4,4,0,0,0,333931,335593,1662
"CTYZ_00003730","Ctyz_1","Uncharacterized protein",2,2,0,0,0,335991,336317,326
"CTYZ_00003730","Ctyz_1","Uncharacterized protein",2,2,0,0,0,336368,337252,884
"CTYZ_00003730","Ctyz_1","Uncharacterized protein",2,2,0,0,0,337320,337442,122
"CTYZ_00003731","Ctyz_1","Signal peptide region containing protein",3,3,0,0,0,337469,339823,2354
"CTYZ_00003732","Ctyz_1","Uncharacterized protein",1,1,0,0,0,340377,343523,3146
"CTYZ_00003733","Ctyz_1","Uncharacterized protein",2,2,0,0,0,343660,345654,1994
"CTYZ_00003738","Ctyz_1","Extracellular membrane associated protein with signal peptide/EGF domai/ephrin-receptor like domain",8,8,0,0,0,351319,360264,8945
"CTYZ_00003739","Ctyz_1","Rpn5 like 26S proteasomal regulatory subunit 12 with PCI domain",1,1,0,0,0,360364,362043,1679
"CTYZ_00003740","Ctyz_1","Dynein intermediate chain",1,1,0,0,0,362519,364549,2030
"CTYZ_00003741","Ctyz_1","Uncharacterized protein",1,1,0,0,0,365150,367093,1943
"CTYZ_00003742","Ctyz_1","transcription factor E2F/dimerization partner (TDP)",2,2,0,0,0,367258,368442,1184
"CTYZ_00003743","Ctyz_1","Transcription factor E2F",1,0,1,0,1,368821,370557,1736
"CTYZ_00003744","Ctyz_1","Uncharacterized protein",3,3,0,0,0,370709,373495,2786
"CTYZ_00003747","Ctyz_1","Uncharacterized protein",1,1,0,0,0,375891,377279,1388
"CTYZ_00003751","Ctyz_1","PHD-finger/AT hook containing chromatin protein",2,2,0,0,0,379924,380049,125
"CTYZ_00003751","Ctyz_1","PHD-finger/AT hook containing chromatin protein",2,2,0,0,0,380138,388855,8717
"CTYZ_00003756","Ctyz_1","PHD finger containing protein",2,2,0,0,0,395439,397418,1979
"CTYZ_00003759","Ctyz_1","SpoU type tRNA/rRNA methyltransferase",2,2,0,0,0,401823,407246,5423
"CTYZ_00003762","Ctyz_1","putative transmembrane Protein",1,1,0,0,0,409566,411101,1535
"CTYZ_00003767","Ctyz_1","Transducin/WD-40 repeat containing protein",2,2,0,0,0,417153,418634,1481
"CTYZ_00003771","Ctyz_1","Chromatin assembly factor 1 subunit A",2,2,0,0,0,423593,426388,2795
"CTYZ_00003773","Ctyz_1","translation initiation factor eIF-2B alpha subunit",2,2,0,0,0,427042,428169,1127
"CTYZ_00003774","Ctyz_1","Uncharacterized protein",1,1,0,0,0,428572,430029,1457
"CTYZ_00003777","Ctyz_1","Fur1p like uracil phosphoribosyltransferase",2,2,0,0,0,432017,432727,710
"CTYZ_00003779","Ctyz_1","HECT/SPRY domain containing protein",7,7,0,0,0,434067,447908,13841
"CTYZ_00003782","Ctyz_1","Uncharacterized protein",1,1,0,0,0,450312,451550,1238
"CTYZ_00003783","Ctyz_1","RNA polymerase III subunit Rpc25",1,1,0,0,0,451650,452249,599
"CTYZ_00003785","Ctyz_1","Protein farnesyltransferase subunit beta/PFTB repeat",1,1,0,0,0,454015,455505,1490
"CTYZ_00003788","Ctyz_1","Uncharacterized protein",2,2,0,0,0,458974,460869,1895
"CTYZ_00003790","Ctyz_1","Transmembrane protein TauE-like",2,2,0,0,0,462161,463714,1553
"CTYZ_00003794","Ctyz_1","Uncharacterized protein",1,1,0,0,0,468518,470014,1496
"CTYZ_00003796","Ctyz_1","Uncharacterized protein",1,1,0,0,0,470908,472017,1109
"CTYZ_00003797","Ctyz_1","Alpha-1,3-glucosyltransferase",2,2,0,0,0,473912,473956,44
"CTYZ_00003797","Ctyz_1","Alpha-1,3-glucosyltransferase",2,2,0,0,0,473764,473862,98
"CTYZ_00003797","Ctyz_1","Alpha-1,3-glucosyltransferase",2,2,0,0,0,472456,473721,1265
"CTYZ_00003798","Ctyz_1","Protein kinase with WD40 repeat",3,3,0,0,0,474439,479109,4670
"CTYZ_00003799","Ctyz_1","Armadillo-type fold containing protein",1,1,0,0,0,479332,482118,2786
"CTYZ_00003800","Ctyz_1","Glutamine-tRNA synthetase",1,1,0,0,0,482160,484079,1919
"CTYZ_00003801","Ctyz_1","Uncharacterized protein",2,2,0,0,0,484213,485055,842
"CTYZ_00003803","Ctyz_1","GYF domain containing protein",2,2,0,0,0,487298,489478,2180
"CTYZ_00003804","Ctyz_1","SET domain containing protein,Uncharacterized protein",2,2,0,0,0,489954,490779,825
"CTYZ_00003804","Ctyz_1","SET domain containing protein,Uncharacterized protein",2,2,0,0,0,489625,489896,271
"CTYZ_00003804","Ctyz_1","SET domain containing protein",2,2,0,0,0,489625,490779,1154
"CTYZ_00003805","Ctyz_1","CDC48 like AAA ATPase",5,5,0,0,0,490892,492670,1778
"CTYZ_00003810","Ctyz_1","cytosolic iron-sulfur protein assembly protein CIAO-like protein",1,1,0,0,0,498621,499814,1193
"CTYZ_00003813","Ctyz_1","RNA polymerase II B8 subunit",2,2,0,0,0,502162,502593,431
"CTYZ_00003817","Ctyz_1","Uncharacterized protein",1,1,0,0,0,506538,506591,53
"CTYZ_00003817","Ctyz_1","Uncharacterized protein",1,1,0,0,0,506636,506881,245
"CTYZ_00003818","Ctyz_1","putative transmembrane Protein",5,5,0,0,0,507189,511889,4700
"CTYZ_00003820","Ctyz_1","Cyclin B",2,2,0,0,0,513052,514371,1319
"CTYZ_00003823","Ctyz_1","Uncharacterized protein",1,1,0,0,0,517654,519336,1682
"CTYZ_00003826","Ctyz_1","Uncharacterized protein",1,1,0,0,0,522105,523787,1682
"CTYZ_00003828","Ctyz_1","putative secreted protein",4,4,0,0,0,525604,526575,971
"CTYZ_00003831","Ctyz_1","YrdC-like/ putative GTP-binding controlling metal-binding domain containing protein",2,2,0,0,0,530870,532036,1166
"CTYZ_00003834","Ctyz_1","ELP3-like acetyltransferase",1,1,0,0,0,535020,537317,2297
"CTYZ_00003840","Ctyz_1","Signal recognition particle SPR68",2,2,0,0,0,543670,545565,1895
"CTYZ_00003842","Ctyz_1","Uncharacterized protein",1,1,0,0,0,547659,547724,65
"CTYZ_00003842","Ctyz_1","Uncharacterized protein",1,1,0,0,0,547255,547610,355
"CTYZ_00003842","Ctyz_1","Uncharacterized protein",1,1,0,0,0,546939,547210,271
"CTYZ_00003842","Ctyz_1","Uncharacterized protein",1,1,0,0,0,546726,546877,151
"CTYZ_00003842","Ctyz_1","Uncharacterized protein",1,1,0,0,0,546601,546681,80
"CTYZ_00003843","Ctyz_1","TRAFAC type P-loop Gtpase with Kinesin motor domain",1,1,0,0,0,548163,552056,3893
"CTYZ_00003844","Ctyz_1","Filamin repeat/Immunoglobulin-like fold containing protein",1,1,0,0,0,552259,555687,3428
"CTYZ_00003845","Ctyz_1","Ctr copper transporter",5,5,0,0,0,555949,556482,533
"CTYZ_00003847","Ctyz_1","Alpha/Beta hydrolase fold-containing protein",4,4,0,0,0,559169,563509,4340
"CTYZ_00003851","Ctyz_1","Uncharacterized protein",3,3,0,0,0,567936,574199,6263
"CTYZ_00003852","Ctyz_1","Sodium/calcium exchanger protein",1,1,0,0,0,574272,575690,1418
"CTYZ_00003855","Ctyz_1","Anaphase-promoting complex subunit 11",1,1,0,0,0,577868,578155,287
"CTYZ_00003856","Ctyz_1","Helicase associated domain containing protein",5,5,0,0,0,578504,581098,2594
"CTYZ_00003860","Ctyz_1","Methyltransferase domain containing protein",1,1,0,0,0,584366,584401,35
"CTYZ_00003860","Ctyz_1","Methyltransferase domain containing protein",1,1,0,0,0,584458,585285,827
"CTYZ_00003864","Ctyz_1","Uncharacterized protein",2,2,0,0,0,588720,590993,2273
"CTYZ_00003866","Ctyz_1","Centromere/kinetochore protein",4,4,0,0,0,594441,597023,2582
"CTYZ_00003867","Ctyz_1","AAA superfamily Atpase",4,4,0,0,0,597208,599091,1883
"CTYZ_00003870","Ctyz_1","Uncharacterized protein",1,1,0,0,0,604992,605855,863
"CTYZ_00003871","Ctyz_1","Uncharacterized protein",1,1,0,0,0,606437,606549,112
"CTYZ_00003871","Ctyz_1","Uncharacterized protein",1,1,0,0,0,605991,606393,402
"CTYZ_00003873","Ctyz_1","Mediator complex subunit Med7",1,1,0,0,0,607476,607976,500
"CTYZ_00003874","Ctyz_1","Methyltransferase TRM13",1,1,0,0,0,608633,609723,1090
"CTYZ_00003874","Ctyz_1","Methyltransferase TRM13",1,1,0,0,0,608221,608579,358
"CTYZ_00003874","Ctyz_1","Methyltransferase TRM13",1,1,0,0,0,608066,608151,85
"CTYZ_00003876","Ctyz_1","Mono-functional DNA-alkylating methyl methanesulfonate domain containing protein",3,3,0,0,0,611083,615561,4478
"CTYZ_00003877","Ctyz_1","Protein kinase domain containing protein",2,2,0,0,0,616050,619514,3464
"CTYZ_00003878","Ctyz_1","UbiE/COQ5 methyltransferase",1,1,0,0,0,620474,621328,854
"CTYZ_00003879","Ctyz_1","Hemimethylated DNA-binding/Glucosidase II beta subunit-like domain containing protein",2,2,0,0,0,621826,623901,2075
"CTYZ_00003880","Ctyz_1","Uncharacterized protein",1,1,0,0,0,625730,625954,224
"CTYZ_00003882","Ctyz_1","Uncharacterized protein",3,2,1,0,1,629510,631273,1763
"CTYZ_00003885","Ctyz_1","Uncharacterized protein",1,1,0,0,0,633625,634392,767
"CTYZ_00003885","Ctyz_1","Uncharacterized protein",1,1,0,0,0,633170,633562,392
"CTYZ_00003885","Ctyz_1","Uncharacterized protein",1,1,0,0,0,632971,633123,152
"CTYZ_00003887","Ctyz_1","XAP5 protein",2,2,0,0,0,636189,636835,646
"CTYZ_00003887","Ctyz_1","XAP5 protein",2,2,0,0,0,635998,636089,91
"CTYZ_00003887","Ctyz_1","XAP5 protein",2,2,0,0,0,635861,635931,70
"CTYZ_00003887","Ctyz_1","XAP5 protein",2,2,0,0,0,635666,635788,122
"CTYZ_00003888","Ctyz_1","Protein kinase domain containing protein",2,2,0,0,0,637116,639365,2249
"CTYZ_00003890","Ctyz_1","14-3-3 protein",1,1,0,0,0,641434,642159,725
"CTYZ_00003891","Ctyz_1","uncharacterized protein",1,1,0,0,0,642774,642992,218
"CTYZ_00003891","Ctyz_1","uncharacterized protein",1,1,0,0,0,642589,642714,125
"CTYZ_00003891","Ctyz_1","uncharacterized protein",1,1,0,0,0,642444,642530,86
"CTYZ_00003891","Ctyz_1","uncharacterized protein",1,1,0,0,0,642301,642387,86
"CTYZ_00003891","Ctyz_1","uncharacterized protein",1,1,0,0,0,642172,642245,73
"CTYZ_00003893","Ctyz_1","ER lumen protein retaining receptor 1 KDEL recpetor 1",1,0,1,0,1,644585,645430,845
"CTYZ_00003894","Ctyz_1","Fructose-bisphosphate aldolase",1,1,0,0,0,646115,647188,1073
"CTYZ_00003895","Ctyz_1","Uncharacterized protein",1,1,0,0,0,647307,649766,2459
"CTYZ_00003900","Ctyz_1","Armadillo-type fold/WD40 repeat containing protein",17,13,0,4,4,656504,667870,11366
"CTYZ_00003902","Ctyz_1","Uncharacterized protein",4,4,0,0,0,669122,670342,1220
"CTYZ_00003905","Ctyz_1","Uncharacterized protein",1,1,0,0,0,672852,675386,2534
"CTYZ_00003906","Ctyz_1","Condensation domain containing protein",3,3,0,0,0,675990,677718,1728
"CTYZ_00003906","Ctyz_1","Condensation domain containing protein",3,3,0,0,0,677773,677999,226
"CTYZ_00003906","Ctyz_1","Condensation domain containing protein",3,3,0,0,0,678086,678235,149
"CTYZ_00003907","Ctyz_1","Sas10/Utp3/C1D-like protein",1,1,0,0,0,678417,680489,2072
"CTYZ_00003909","Ctyz_1","Cyclin-like protein",3,3,0,0,0,682423,683517,1094
"CTYZ_00003910","Ctyz_1","mRNA 3' end processing protein RNA14 with HAT repeats",3,2,1,0,1,684972,687746,2774
"CTYZ_00003911","Ctyz_1","mRNA 3' end processing protein RNA14 with HAT repeats",4,1,3,0,3,688156,689211,1055
"CTYZ_00003912","Ctyz_1","PH domain-containing protein",10,7,1,2,3,689355,694106,4751
"CTYZ_00003913","Ctyz_1","Uncharacterized protein",1,1,0,0,0,694798,696165,1367
"CTYZ_00003914","Ctyz_1","Uncharacterized protein",1,1,0,0,0,696555,698777,2222
"CTYZ_00003916","Ctyz_1","Uncharacterized protein",4,4,0,0,0,701405,704521,3116
"CTYZ_00003917","Ctyz_1","Erythrocyte membrane-associated antigen",1,1,0,0,0,705123,707153,2030
"CTYZ_00003918","Ctyz_1","Protein kinase",4,2,2,0,2,708759,711299,2540
"CTYZ_00003919","Ctyz_1","Uncharacterized protein",8,7,0,1,1,711510,721070,9560
"CTYZ_00003920","Ctyz_1","putative signal peptide-containing transmembrane associated protein",2,2,0,0,0,721572,722276,704
"CTYZ_00003921","Ctyz_1","Uncharacterized protein",4,4,0,0,0,722696,723724,1028
"CTYZ_00003922","Ctyz_1","Uncharacterized protein",2,1,0,1,1,724089,725366,1277
"CTYZ_00003923","Ctyz_1","Uncharacterized protein",1,0,1,0,1,725381,725764,383
"CTYZ_00003924","Ctyz_1","Uncharacterized protein",2,1,0,1,1,726491,727474,983
"CTYZ_00003925","Ctyz_1","Phospholipase/Carboxylesterase",15,5,0,10,10,727798,730038,2240
"CTYZ_00003927","Ctyz_1","RING domain containing protein",1,1,0,0,0,734323,735174,851
"CTYZ_00003929","Ctyz_1","HAD-superfamily hydrolase subfamily IIB",1,1,0,0,0,736879,737793,914
"CTYZ_00003933","Ctyz_1","CS domain containing protein",1,0,0,1,1,742638,743243,605
"CTYZ_00003935","Ctyz_1","Vps4 oligomerization/MIT/ AAA-type ATPase domain containing protein",1,1,0,0,0,745455,746837,1382
"CTYZ_00003936","Ctyz_1","Uncharacterized protein",9,6,2,1,3,747235,748377,1142
"CTYZ_00003938","Ctyz_1","ERCC4 domain containing protein",2,2,0,0,0,750043,752208,2165
"CTYZ_00003940","Ctyz_1","tRNA-dihydrouridine synthase",1,1,0,0,0,752791,754011,1220
"CTYZ_00003944","Ctyz_1","Eukaryotic translation initiation factor 3 subunit M",2,1,1,0,1,759278,760633,1355
"CTYZ_00003946","Ctyz_1","Thrombospondin related adhesive protein",1,1,0,0,0,762987,765035,2048
"CTYZ_00003947","Ctyz_1","PAN domain/Thrombospondin type-1 (TSP1) repeat containing protein",2,2,0,0,0,765810,767330,1520
"CTYZ_00003950","Ctyz_1","Tetratricopeptide repeat containing protein",4,4,0,0,0,775635,780128,4493
"CTYZ_00003952","Ctyz_1","Apple domain containing protein",6,4,1,1,2,782735,785455,2720
"CTYZ_00003955","Ctyz_1","Uncharacterized protein",1,1,0,0,0,790567,790986,419
"CTYZ_00003957","Ctyz_1","Uncharacterized protein",5,4,1,0,1,792040,793368,1328
"CTYZ_00003958","Ctyz_1","Uncharacterized protein",1,1,0,0,0,794072,794094,22
"CTYZ_00003958","Ctyz_1","Uncharacterized protein",1,1,0,0,0,794153,794345,192
"CTYZ_00003958","Ctyz_1","Uncharacterized protein",1,1,0,0,0,794450,794893,443
"CTYZ_00003958","Ctyz_1","Uncharacterized protein",1,1,0,0,0,794946,796466,1520
"CTYZ_00003959","Ctyz_1","Patatin-like phospholipase domain containing protein",4,3,0,1,1,796675,799482,2807
"CTYZ_00003960","Ctyz_1","Transcription factor TAF7p/TAFII55",1,1,0,0,0,800640,801743,1103
"CTYZ_00003961","Ctyz_1","Dynein family light intermediate chain",3,3,0,0,0,802138,804345,2207
"CTYZ_00003962","Ctyz_1","Uncharacterized protein",3,3,0,0,0,804793,806367,1574
"CTYZ_00003963","Ctyz_1","Uncharacterized protein",6,5,0,1,1,807141,808193,1052
"CTYZ_00003965","Ctyz_1","Chromo domain/ SNF2 Atpase/Helicase domain containing protein",8,8,0,0,0,809791,815898,6107
"CTYZ_00003966","Ctyz_1","EGF-like domain containing protein",1,1,0,0,0,817028,817289,261
"CTYZ_00003966","Ctyz_1","EGF-like domain containing protein",1,1,0,0,0,817349,817812,463
"CTYZ_00003967","Ctyz_1","Aspartyl (Acid) protease",6,6,0,0,0,819490,821868,2378
"CTYZ_00003970","Ctyz_1","Mannosyltransferase DXD",1,1,0,0,0,827620,827772,152
"CTYZ_00003970","Ctyz_1","Mannosyltransferase DXD",1,1,0,0,0,827895,829037,1142
"CTYZ_00003972","Ctyz_1","Ankyrin repeat/transmembrane domain-containing protein",7,7,0,0,0,832100,836320,4220
"CTYZ_00003973","Ctyz_1","Phospholipase/carboxylesterase/thioesterase",1,1,0,0,0,836561,837292,731
"CTYZ_00003974","Ctyz_1","Uncharacterized protein",6,5,0,1,1,837617,841132,3515
"CTYZ_00003975","Ctyz_1","Uncharacterized protein",1,1,0,0,0,841398,841482,84
"CTYZ_00003975","Ctyz_1","Uncharacterized protein",1,1,0,0,0,841530,841591,61
"CTYZ_00003975","Ctyz_1","Uncharacterized protein",1,1,0,0,0,841639,841680,41
"CTYZ_00003975","Ctyz_1","Uncharacterized protein",1,1,0,0,0,841745,842083,338
"CTYZ_00003976","Ctyz_1","putative signal peptide-containing protein",4,3,0,1,1,842211,844646,2435
"CTYZ_00003977","Ctyz_1","Uncharacterized protein",62,62,0,0,0,844825,848628,3803
"CTYZ_00003978","Ctyz_1","Uncharacterized protein",1,1,0,0,0,849411,849980,569
"CTYZ_00003979","Ctyz_1","Uncharacterized protein",38,34,3,1,4,850324,853050,2726
"CTYZ_00003980","Ctyz_1","Uncharacterized protein",3,3,0,0,0,853748,856732,2984
"CTYZ_00003981","Ctyz_1","Uncharacterized protein",2,2,0,0,0,857085,857393,308
"CTYZ_00003982","Ctyz_1","Insulinase-like peptidase/telomeric protein",1,1,0,0,0,857923,861015,3092
"CTYZ_00003983","Ctyz_1","putative Secreted Protein",23,23,0,0,0,863426,865663,2237
"CTYZ_00003984","Ctyz_1","cysteine rich protein",2,2,0,0,0,869881,870137,256
"CTYZ_00003984","Ctyz_1","cysteine rich protein",2,2,0,0,0,869459,869681,222
"CTYZ_00003985","Ctyz_00_1","Uncharacterized protein",61,58,0,3,3,1070,7198,6128
"CTYZ_00003986","Ctyz_00_2","insulinase like peptidase",6,6,0,0,0,1929,2753,824
"CTYZ_00003992","Ctyz_00_3","Secreted GGC gene family protein",2,2,0,0,0,4097,8566,4469
"CTYZ_00003993","Ctyz_00_3","SAM-dependent methyltransferase RsmB/NOP2-type",4,4,0,0,0,9180,11396,2216
"CTYZ_00003994","Ctyz_00_3","Glycolipid transfer protein (GLTP)",2,2,0,0,0,11589,12323,734
"CTYZ_00003995","Ctyz_00_3","Transcription factor TFIIB with cyclin-like domain",5,5,0,0,0,12626,14563,1937
"CTYZ_00003998","Ctyz_00_3","Chaperone/DNAj domain containing protein",2,2,0,0,0,16509,16847,338
"CTYZ_00003999","Ctyz_00_3","GrpE nucleotide exchange factor",1,1,0,0,0,17007,17708,701
"CTYZ_00004000","Ctyz_00_3","Major facilitator superfamily domain containing protein",1,1,0,0,0,18301,19743,1442
"CTYZ_00004001","Ctyz_00_3","Biotin-protein ligase N-terminal domain containing protein",5,5,0,0,0,20045,20935,890
"CTYZ_00004002","Ctyz_00_3","Thioesterase/HotDog domain containing protein",1,1,0,0,0,21890,22513,623
"CTYZ_00004003","Ctyz_00_3","DTW domain containing protein",1,1,0,0,0,23153,24118,965
"CTYZ_00004004","Ctyz_00_3","5'-Nucleotidase/apyrase",1,1,0,0,0,24278,26407,2129
"CTYZ_00004005","Ctyz_00_3","Nascent polypeptide-associated complex subunit alpha",1,1,0,0,0,27000,27587,587
"CTYZ_00004008","Ctyz_00_3","TSP1/LNR (Lin-12/Notch) repeat containing protein",5,5,0,0,0,30076,41685,11609
"CTYZ_00004009","Ctyz_00_3","Triose-phosphate Transporter family",3,3,0,0,0,42223,43707,1484
"CTYZ_00004010","Ctyz_00_3","Insulinase (Peptidase family M16)",2,2,0,0,0,44590,45688,1098
"CTYZ_00004010","Ctyz_00_3","Insulinase (Peptidase family M16)",2,2,0,0,0,45742,46064,322
"CTYZ_00004011","Ctyz_00_3","Uncharacterized protein",7,6,1,0,1,46107,57206,11099
"CTYZ_00004012","Ctyz_00_3","Signal peptide, Kazal domain containing protein",3,3,0,0,0,57645,59519,1874
"CTYZ_00004013","Ctyz_00_3","Uncharacterized protein",1,1,0,0,0,60511,63567,3056
"CTYZ_00004016","Ctyz_00_3","vacuolar ATP synthase subunit d",1,1,0,0,0,66598,67782,1184
"CTYZ_00004017","Ctyz_00_3","Derlin",1,1,0,0,0,68243,68872,629
"CTYZ_00004020","Ctyz_00_3","Zinc finger, RING/FYVE/PHD-type domain containing protein",9,7,2,0,2,71842,78078,6236
"CTYZ_00004025","Ctyz_00_3","Uncharacterized protein",1,1,0,0,0,84611,84730,119
"CTYZ_00004025","Ctyz_00_3","Uncharacterized protein",1,1,0,0,0,84805,85818,1013
"CTYZ_00004028","Ctyz_00_3","Proteasome subunit beta7 NTN hydrolase fold containing protein",1,1,0,0,0,87868,88797,929
"CTYZ_00004029","Ctyz_00_3","Uncharacterized protein",3,3,0,0,0,89645,93418,3773
"CTYZ_00004030","Ctyz_00_3","AMP-dependent synthetase/ligase",3,3,0,0,0,94078,96126,2048
"CTYZ_00004031","Ctyz_00_3","Uncharacterized protein",3,3,0,0,0,97348,98226,878
