"","GeneID","CHR","TYPE","PRODUCT","START","END","LENGTH","STRAND","PHASE"
"22805","CTYZ_00000082","Ctyz_8","CDS","Uncharacterized protein",185631,185690,59,"+","0"
"22806","CTYZ_00000082","Ctyz_8","start_codon","Uncharacterized protein",185631,185633,2,"+","0"
"22807","CTYZ_00000082","Ctyz_8","stop_codon","Uncharacterized protein",185691,185693,2,"+","0"
"22808","CTYZ_00000083","Ctyz_8","gene",NA,185724,186470,746,"-",NA
"22809","CTYZ_00000083","Ctyz_8","transcript","Prefoldin like molecular chaperone",185724,186470,746,"-",NA
"22810","CTYZ_00000083","Ctyz_8","exon","Prefoldin like molecular chaperone",185724,186470,746,"-",NA
"22811","CTYZ_00000083","Ctyz_8","CDS","Prefoldin like molecular chaperone",185727,186470,743,"-","0"
"22812","CTYZ_00000083","Ctyz_8","start_codon","Prefoldin like molecular chaperone",186468,186470,2,"-","0"
"22813","CTYZ_00000083","Ctyz_8","stop_codon","Prefoldin like molecular chaperone",185724,185726,2,"-","0"
"22814","CTYZ_00000084","Ctyz_8","gene",NA,187138,190035,2897,"+",NA
"22815","CTYZ_00000084","Ctyz_8","transcript","Cyclic nucleotide (CGMP)-dependent protein kinase with 3 cNMP binding domains and a Ser/Thr kinase domain",187138,190035,2897,"+",NA
"22816","CTYZ_00000084","Ctyz_8","exon","Cyclic nucleotide (CGMP)-dependent protein kinase with 3 cNMP binding domains and a Ser/Thr kinase domain",187138,190035,2897,"+",NA
"22817","CTYZ_00000084","Ctyz_8","CDS","Cyclic nucleotide (CGMP)-dependent protein kinase with 3 cNMP binding domains and a Ser/Thr kinase domain",187138,190032,2894,"+","0"
"22818","CTYZ_00000084","Ctyz_8","start_codon","Cyclic nucleotide (CGMP)-dependent protein kinase with 3 cNMP binding domains and a Ser/Thr kinase domain",187138,187140,2,"+","0"
"22819","CTYZ_00000084","Ctyz_8","stop_codon","Cyclic nucleotide (CGMP)-dependent protein kinase with 3 cNMP binding domains and a Ser/Thr kinase domain",190033,190035,2,"+","0"
"22820","CTYZ_00000085","Ctyz_8","gene",NA,190239,191516,1277,"-",NA
"22821","CTYZ_00000085","Ctyz_8","transcript","putative transmembrane Protein",190239,191516,1277,"-",NA
"22822","CTYZ_00000085","Ctyz_8","exon","putative transmembrane Protein",190239,191516,1277,"-",NA
"22823","CTYZ_00000085","Ctyz_8","CDS","putative transmembrane Protein",190242,191516,1274,"-","0"
"22824","CTYZ_00000085","Ctyz_8","start_codon","putative transmembrane Protein",191514,191516,2,"-","0"
"22825","CTYZ_00000085","Ctyz_8","stop_codon","putative transmembrane Protein",190239,190241,2,"-","0"
"22826","CTYZ_00000086","Ctyz_8","gene",NA,192098,195682,3584,"+",NA
"22827","CTYZ_00000086","Ctyz_8","transcript","Uncharacterized protein",192098,195682,3584,"+",NA
"22828","CTYZ_00000086","Ctyz_8","exon","Uncharacterized protein",192098,195682,3584,"+",NA
"22829","CTYZ_00000086","Ctyz_8","CDS","Uncharacterized protein",192098,195679,3581,"+","0"
"22830","CTYZ_00000086","Ctyz_8","start_codon","Uncharacterized protein",192098,192100,2,"+","0"
"22831","CTYZ_00000086","Ctyz_8","stop_codon","Uncharacterized protein",195680,195682,2,"+","0"
"22832","CTYZ_00000087","Ctyz_8","gene",NA,195916,196920,1004,"+",NA
"22833","CTYZ_00000087","Ctyz_8","transcript","Zinc finger C3H1-type RNA biding domain containing protein",195916,196920,1004,"+",NA
"22834","CTYZ_00000087","Ctyz_8","exon","Zinc finger C3H1-type RNA biding domain containing protein",195916,196920,1004,"+",NA
"22835","CTYZ_00000087","Ctyz_8","CDS","Zinc finger C3H1-type RNA biding domain containing protein",195916,196917,1001,"+","0"
"22836","CTYZ_00000087","Ctyz_8","start_codon","Zinc finger C3H1-type RNA biding domain containing protein",195916,195918,2,"+","0"
"22837","CTYZ_00000087","Ctyz_8","stop_codon","Zinc finger C3H1-type RNA biding domain containing protein",196918,196920,2,"+","0"
"22838","CTYZ_00000088","Ctyz_8","gene",NA,197045,198712,1667,"-",NA
"22839","CTYZ_00000088","Ctyz_8","transcript","Glutamyl-tRNA synthetase",197045,198712,1667,"-",NA
"22840","CTYZ_00000088","Ctyz_8","exon","Glutamyl-tRNA synthetase",197045,198712,1667,"-",NA
"22841","CTYZ_00000088","Ctyz_8","CDS","Glutamyl-tRNA synthetase",197048,198712,1664,"-","0"
"22842","CTYZ_00000088","Ctyz_8","start_codon","Glutamyl-tRNA synthetase",198710,198712,2,"-","0"
"22843","CTYZ_00000088","Ctyz_8","stop_codon","Glutamyl-tRNA synthetase",197045,197047,2,"-","0"
"22844","CTYZ_00000089","Ctyz_8","gene",NA,199439,202228,2789,"-",NA
"22845","CTYZ_00000089","Ctyz_8","transcript","Prp5p C terminal KH eIF4A-1-family RNA SFII helicase",199439,202228,2789,"-",NA
"22846","CTYZ_00000089","Ctyz_8","exon","Prp5p C terminal KH eIF4A-1-family RNA SFII helicase",199439,202228,2789,"-",NA
"22847","CTYZ_00000089","Ctyz_8","CDS","Prp5p C terminal KH eIF4A-1-family RNA SFII helicase",199442,202228,2786,"-","0"
"22848","CTYZ_00000089","Ctyz_8","start_codon","Prp5p C terminal KH eIF4A-1-family RNA SFII helicase",202226,202228,2,"-","0"
"22849","CTYZ_00000089","Ctyz_8","stop_codon","Prp5p C terminal KH eIF4A-1-family RNA SFII helicase",199439,199441,2,"-","0"
"22850","CTYZ_00000090","Ctyz_8","gene",NA,204063,208052,3989,"+",NA
"22851","CTYZ_00000090","Ctyz_8","transcript","AP2/ERF domain containing protein",204063,208052,3989,"+",NA
"22852","CTYZ_00000090","Ctyz_8","exon","AP2/ERF domain containing protein",204063,208052,3989,"+",NA
"22853","CTYZ_00000090","Ctyz_8","CDS","AP2/ERF domain containing protein",204063,208049,3986,"+","0"
"22854","CTYZ_00000090","Ctyz_8","start_codon","AP2/ERF domain containing protein",204063,204065,2,"+","0"
"22855","CTYZ_00000090","Ctyz_8","stop_codon","AP2/ERF domain containing protein",208050,208052,2,"+","0"
"22856","CTYZ_00000091","Ctyz_8","gene",NA,209426,210538,1112,"+",NA
"22857","CTYZ_00000091","Ctyz_8","transcript","Uncharacterized protein",209426,210538,1112,"+",NA
"22858","CTYZ_00000091","Ctyz_8","exon","Uncharacterized protein",209426,210538,1112,"+",NA
"22859","CTYZ_00000091","Ctyz_8","CDS","Uncharacterized protein",209426,210535,1109,"+","0"
"22860","CTYZ_00000091","Ctyz_8","start_codon","Uncharacterized protein",209426,209428,2,"+","0"
"22861","CTYZ_00000091","Ctyz_8","stop_codon","Uncharacterized protein",210536,210538,2,"+","0"
"22862","CTYZ_00000092","Ctyz_8","gene",NA,210637,211437,800,"+",NA
"22863","CTYZ_00000092","Ctyz_8","transcript","Uncharacterized protein",210637,211437,800,"+",NA
"22864","CTYZ_00000092","Ctyz_8","exon","Uncharacterized protein",210637,211437,800,"+",NA
"22865","CTYZ_00000092","Ctyz_8","CDS","Uncharacterized protein",210637,211434,797,"+","0"
"22866","CTYZ_00000092","Ctyz_8","start_codon","Uncharacterized protein",210637,210639,2,"+","0"
"22867","CTYZ_00000092","Ctyz_8","stop_codon","Uncharacterized protein",211435,211437,2,"+","0"
"22868","CTYZ_00000093","Ctyz_8","gene",NA,212031,213206,1175,"+",NA
"22869","CTYZ_00000093","Ctyz_8","transcript","26S proteasome subunit P45/AAA+ ATpase",212031,213206,1175,"+",NA
"22870","CTYZ_00000093","Ctyz_8","exon","26S proteasome subunit P45/AAA+ ATpase",212031,213206,1175,"+",NA
"22871","CTYZ_00000093","Ctyz_8","CDS","26S proteasome subunit P45/AAA+ ATpase",212031,213203,1172,"+","0"
"22872","CTYZ_00000093","Ctyz_8","start_codon","26S proteasome subunit P45/AAA+ ATpase",212031,212033,2,"+","0"
"22873","CTYZ_00000093","Ctyz_8","stop_codon","26S proteasome subunit P45/AAA+ ATpase",213204,213206,2,"+","0"
"22874","CTYZ_00000094","Ctyz_8","gene",NA,213301,214641,1340,"-",NA
"22875","CTYZ_00000094","Ctyz_8","transcript","putative transmembrane Protein",213301,214641,1340,"-",NA
"22876","CTYZ_00000094","Ctyz_8","exon","putative transmembrane Protein",213301,214641,1340,"-",NA
"22877","CTYZ_00000094","Ctyz_8","CDS","putative transmembrane Protein",213304,214641,1337,"-","0"
"22878","CTYZ_00000094","Ctyz_8","start_codon","putative transmembrane Protein",214639,214641,2,"-","0"
"22879","CTYZ_00000094","Ctyz_8","stop_codon","putative transmembrane Protein",213301,213303,2,"-","0"
"22880","CTYZ_00000095","Ctyz_8","gene",NA,215218,219366,4148,"-",NA
"22881","CTYZ_00000095","Ctyz_8","transcript","Coatomer protein complex subunit alpha",215218,219366,4148,"-",NA
"22882","CTYZ_00000095","Ctyz_8","exon","Coatomer protein complex subunit alpha",215218,219366,4148,"-",NA
"22883","CTYZ_00000095","Ctyz_8","CDS","Coatomer protein complex subunit alpha",215221,219366,4145,"-","0"
"22884","CTYZ_00000095","Ctyz_8","start_codon","Coatomer protein complex subunit alpha",219364,219366,2,"-","0"
"22885","CTYZ_00000095","Ctyz_8","stop_codon","Coatomer protein complex subunit alpha",215218,215220,2,"-","0"
"22886","CTYZ_00000096","Ctyz_8","gene",NA,220563,222428,1865,"+",NA
"22887","CTYZ_00000096","Ctyz_8","transcript","DNA dependent DNA polymerase alpha subunit, inactive calcineurin like phosphatase subunit",220563,222428,1865,"+",NA
"22888","CTYZ_00000096","Ctyz_8","exon","DNA dependent DNA polymerase alpha subunit, inactive calcineurin like phosphatase subunit",220563,222428,1865,"+",NA
"22889","CTYZ_00000096","Ctyz_8","CDS","DNA dependent DNA polymerase alpha subunit, inactive calcineurin like phosphatase subunit",220563,222425,1862,"+","0"
"22890","CTYZ_00000096","Ctyz_8","start_codon","DNA dependent DNA polymerase alpha subunit, inactive calcineurin like phosphatase subunit",220563,220565,2,"+","0"
"22891","CTYZ_00000096","Ctyz_8","stop_codon","DNA dependent DNA polymerase alpha subunit, inactive calcineurin like phosphatase subunit",222426,222428,2,"+","0"
"22892","CTYZ_00000097","Ctyz_8","gene",NA,222459,223829,1370,"-",NA
"22893","CTYZ_00000097","Ctyz_8","transcript","Transcription initiation factor TFIIB Sua7p ZnR+2cyclin",222459,223829,1370,"-",NA
"22894","CTYZ_00000097","Ctyz_8","exon","Transcription initiation factor TFIIB Sua7p ZnR+2cyclin",222459,223829,1370,"-",NA
"22895","CTYZ_00000097","Ctyz_8","CDS","Transcription initiation factor TFIIB Sua7p ZnR+2cyclin",222462,223829,1367,"-","0"
"22896","CTYZ_00000097","Ctyz_8","start_codon","Transcription initiation factor TFIIB Sua7p ZnR+2cyclin",223827,223829,2,"-","0"
"22897","CTYZ_00000097","Ctyz_8","stop_codon","Transcription initiation factor TFIIB Sua7p ZnR+2cyclin",222459,222461,2,"-","0"
"22898","CTYZ_00000098","Ctyz_8","gene",NA,224137,225372,1235,"+",NA
"22899","CTYZ_00000098","Ctyz_8","transcript","CobW/HypB/UreG nucleotide-binding domain-containing hydrolase",224137,225372,1235,"+",NA
"22900","CTYZ_00000098","Ctyz_8","exon","CobW/HypB/UreG nucleotide-binding domain-containing hydrolase",224137,225372,1235,"+",NA
"22901","CTYZ_00000098","Ctyz_8","CDS","CobW/HypB/UreG nucleotide-binding domain-containing hydrolase",224137,225369,1232,"+","0"
"22902","CTYZ_00000098","Ctyz_8","start_codon","CobW/HypB/UreG nucleotide-binding domain-containing hydrolase",224137,224139,2,"+","0"
"22903","CTYZ_00000098","Ctyz_8","stop_codon","CobW/HypB/UreG nucleotide-binding domain-containing hydrolase",225370,225372,2,"+","0"
"22904","CTYZ_00000099","Ctyz_8","gene",NA,225769,228681,2912,"+",NA
"22905","CTYZ_00000099","Ctyz_8","transcript","U3 small nucleolar RNA-associated protein 6",225769,228681,2912,"+",NA
"22906","CTYZ_00000099","Ctyz_8","exon","U3 small nucleolar RNA-associated protein 6",225769,228681,2912,"+",NA
"22907","CTYZ_00000099","Ctyz_8","CDS","U3 small nucleolar RNA-associated protein 6",225769,228678,2909,"+","0"
"22908","CTYZ_00000099","Ctyz_8","start_codon","U3 small nucleolar RNA-associated protein 6",225769,225771,2,"+","0"
"22909","CTYZ_00000099","Ctyz_8","stop_codon","U3 small nucleolar RNA-associated protein 6",228679,228681,2,"+","0"
"22910","CTYZ_00000100","Ctyz_8","gene",NA,229148,232897,3749,"+",NA
"22911","CTYZ_00000100","Ctyz_8","transcript","Pep3/Vps18/deep orange vacuolar protein",229148,232897,3749,"+",NA
"22912","CTYZ_00000100","Ctyz_8","exon","Pep3/Vps18/deep orange vacuolar protein",229148,232897,3749,"+",NA
"22913","CTYZ_00000100","Ctyz_8","CDS","Pep3/Vps18/deep orange vacuolar protein",229148,232894,3746,"+","0"
"22914","CTYZ_00000100","Ctyz_8","start_codon","Pep3/Vps18/deep orange vacuolar protein",229148,229150,2,"+","0"
"22915","CTYZ_00000100","Ctyz_8","stop_codon","Pep3/Vps18/deep orange vacuolar protein",232895,232897,2,"+","0"
"22916","CTYZ_00000101","Ctyz_8","gene",NA,232964,234592,1628,"-",NA
"22917","CTYZ_00000101","Ctyz_8","transcript","UDP-glucose 6-dehydrogenase",232964,234592,1628,"-",NA
"22918","CTYZ_00000101","Ctyz_8","exon","UDP-glucose 6-dehydrogenase",232964,234592,1628,"-",NA
"22919","CTYZ_00000101","Ctyz_8","CDS","UDP-glucose 6-dehydrogenase",232967,234592,1625,"-","0"
"22920","CTYZ_00000101","Ctyz_8","start_codon","UDP-glucose 6-dehydrogenase",234590,234592,2,"-","0"
"22921","CTYZ_00000101","Ctyz_8","stop_codon","UDP-glucose 6-dehydrogenase",232964,232966,2,"-","0"
"22922","CTYZ_00000102","Ctyz_8","gene",NA,235210,235584,374,"-",NA
"22923","CTYZ_00000102","Ctyz_8","transcript","Zinc finger, RING/FYVE/PHD-type domain containing protein",235210,235584,374,"-",NA
"22924","CTYZ_00000102","Ctyz_8","exon","Zinc finger, RING/FYVE/PHD-type domain containing protein",235210,235584,374,"-",NA
"22925","CTYZ_00000102","Ctyz_8","CDS","Zinc finger, RING/FYVE/PHD-type domain containing protein",235213,235584,371,"-","0"
"22926","CTYZ_00000102","Ctyz_8","start_codon","Zinc finger, RING/FYVE/PHD-type domain containing protein",235582,235584,2,"-","0"
"22927","CTYZ_00000102","Ctyz_8","stop_codon","Zinc finger, RING/FYVE/PHD-type domain containing protein",235210,235212,2,"-","0"
"22928","CTYZ_00000103","Ctyz_8","gene",NA,236223,236747,524,"+",NA
"22929","CTYZ_00000103","Ctyz_8","transcript","Uncharacterized protein",236223,236747,524,"+",NA
"22930","CTYZ_00000103","Ctyz_8","exon","Uncharacterized protein",236223,236747,524,"+",NA
"22931","CTYZ_00000103","Ctyz_8","CDS","Uncharacterized protein",236223,236744,521,"+","0"
"22932","CTYZ_00000103","Ctyz_8","start_codon","Uncharacterized protein",236223,236225,2,"+","0"
"22933","CTYZ_00000103","Ctyz_8","stop_codon","Uncharacterized protein",236745,236747,2,"+","0"
"22934","CTYZ_00000104","Ctyz_8","gene",NA,236807,238384,1577,"-",NA
"22935","CTYZ_00000104","Ctyz_8","transcript","Clathrin coat assembly protein AP50",236807,238384,1577,"-",NA
"22936","CTYZ_00000104","Ctyz_8","exon","Clathrin coat assembly protein AP50",236807,238384,1577,"-",NA
"22937","CTYZ_00000104","Ctyz_8","CDS","Clathrin coat assembly protein AP50",236810,238384,1574,"-","0"
"22938","CTYZ_00000104","Ctyz_8","start_codon","Clathrin coat assembly protein AP50",238382,238384,2,"-","0"
"22939","CTYZ_00000104","Ctyz_8","stop_codon","Clathrin coat assembly protein AP50",236807,236809,2,"-","0"
"22940","CTYZ_00000105","Ctyz_8","gene",NA,238738,240777,2039,"+",NA
"22941","CTYZ_00000105","Ctyz_8","transcript","Uncharacterized protein",238738,240777,2039,"+",NA
"22942","CTYZ_00000105","Ctyz_8","exon","Uncharacterized protein",238738,240777,2039,"+",NA
"22943","CTYZ_00000105","Ctyz_8","CDS","Uncharacterized protein",238738,240774,2036,"+","0"
"22944","CTYZ_00000105","Ctyz_8","start_codon","Uncharacterized protein",238738,238740,2,"+","0"
"22945","CTYZ_00000105","Ctyz_8","stop_codon","Uncharacterized protein",240775,240777,2,"+","0"
"22946","CTYZ_00000106","Ctyz_8","gene",NA,241420,247767,6347,"+",NA
"22947","CTYZ_00000106","Ctyz_8","transcript","VPS13 like protein involved in vacuolar protein trafficking",241420,247767,6347,"+",NA
"22948","CTYZ_00000106","Ctyz_8","exon","VPS13 like protein involved in vacuolar protein trafficking",241420,247767,6347,"+",NA
"22949","CTYZ_00000106","Ctyz_8","CDS","VPS13 like protein involved in vacuolar protein trafficking",241420,247764,6344,"+","0"
"22950","CTYZ_00000106","Ctyz_8","start_codon","VPS13 like protein involved in vacuolar protein trafficking",241420,241422,2,"+","0"
"22951","CTYZ_00000106","Ctyz_8","stop_codon","VPS13 like protein involved in vacuolar protein trafficking",247765,247767,2,"+","0"
"22952","CTYZ_00000107","Ctyz_8","gene",NA,247916,248817,901,"+",NA
"22953","CTYZ_00000107","Ctyz_8","transcript","hypothetical protein",247916,248817,901,"+",NA
"22954","CTYZ_00000107","Ctyz_8","exon","hypothetical protein",247916,248042,126,"+",NA
"22955","CTYZ_00000107","Ctyz_8","exon","hypothetical protein",248220,248355,135,"+",NA
"22956","CTYZ_00000107","Ctyz_8","exon","hypothetical protein",248472,248653,181,"+",NA
"22957","CTYZ_00000107","Ctyz_8","exon","hypothetical protein",248725,248817,92,"+",NA
"22958","CTYZ_00000107","Ctyz_8","CDS","hypothetical protein",247986,248042,56,"+","0"
"22959","CTYZ_00000107","Ctyz_8","CDS","hypothetical protein",248220,248355,135,"+","0"
"22960","CTYZ_00000107","Ctyz_8","CDS","hypothetical protein",248472,248653,181,"+","2"
"22961","CTYZ_00000107","Ctyz_8","CDS","hypothetical protein",248725,248814,89,"+","0"
"22962","CTYZ_00000107","Ctyz_8","start_codon","hypothetical protein",247986,247988,2,"+","0"
"22963","CTYZ_00000107","Ctyz_8","stop_codon","hypothetical protein",248815,248817,2,"+","0"
"22964","CTYZ_00000108","Ctyz_8","gene",NA,250071,253982,3911,"+",NA
"22965","CTYZ_00000108","Ctyz_8","transcript","Uncharacterized protein",250071,253982,3911,"+",NA
"22966","CTYZ_00000108","Ctyz_8","exon","Uncharacterized protein",250071,253982,3911,"+",NA
"22967","CTYZ_00000108","Ctyz_8","CDS","Uncharacterized protein",250071,253979,3908,"+","0"
"22968","CTYZ_00000108","Ctyz_8","start_codon","Uncharacterized protein",250071,250073,2,"+","0"
"22969","CTYZ_00000108","Ctyz_8","stop_codon","Uncharacterized protein",253980,253982,2,"+","0"
"22970","CTYZ_00000109","Ctyz_8","gene",NA,254068,255610,1542,"+",NA
"22971","CTYZ_00000109","Ctyz_8","transcript","Uncharacterized protein",254068,255610,1542,"+",NA
"22972","CTYZ_00000109","Ctyz_8","exon","Uncharacterized protein",254068,255217,1149,"+",NA
"22973","CTYZ_00000109","Ctyz_8","exon","Uncharacterized protein",255297,255610,313,"+",NA
"22974","CTYZ_00000109","Ctyz_8","CDS","Uncharacterized protein",254068,255217,1149,"+","0"
"22975","CTYZ_00000109","Ctyz_8","CDS","Uncharacterized protein",255297,255607,310,"+","2"
"22976","CTYZ_00000109","Ctyz_8","start_codon","Uncharacterized protein",254068,254070,2,"+","0"
"22977","CTYZ_00000109","Ctyz_8","stop_codon","Uncharacterized protein",255608,255610,2,"+","0"
"22978","CTYZ_00000110","Ctyz_8","gene",NA,255779,258302,2523,"+",NA
"22979","CTYZ_00000110","Ctyz_8","transcript","Rad21/Rec8-like",255779,258302,2523,"+",NA
"22980","CTYZ_00000110","Ctyz_8","exon","Rad21/Rec8-like",255779,255896,117,"+",NA
"22981","CTYZ_00000110","Ctyz_8","exon","Rad21/Rec8-like",256032,256235,203,"+",NA
"22982","CTYZ_00000110","Ctyz_8","exon","Rad21/Rec8-like",256317,256345,28,"+",NA
"22983","CTYZ_00000110","Ctyz_8","exon","Rad21/Rec8-like",256413,258302,1889,"+",NA
"22984","CTYZ_00000110","Ctyz_8","CDS","Rad21/Rec8-like",255869,255896,27,"+","0"
"22985","CTYZ_00000110","Ctyz_8","CDS","Rad21/Rec8-like",256032,256235,203,"+","2"
"22986","CTYZ_00000110","Ctyz_8","CDS","Rad21/Rec8-like",256317,256345,28,"+","2"
"22987","CTYZ_00000110","Ctyz_8","CDS","Rad21/Rec8-like",256413,258299,1886,"+","0"
"22988","CTYZ_00000110","Ctyz_8","start_codon","Rad21/Rec8-like",255869,255871,2,"+","0"
"22989","CTYZ_00000110","Ctyz_8","stop_codon","Rad21/Rec8-like",258300,258302,2,"+","0"
"22990","CTYZ_00000111","Ctyz_8","gene",NA,256403,256695,292,"-",NA
"22991","CTYZ_00000111","Ctyz_8","transcript","Uncharacterized protein",256403,256695,292,"-",NA
"22992","CTYZ_00000111","Ctyz_8","exon","Uncharacterized protein",256403,256695,292,"-",NA
"22993","CTYZ_00000111","Ctyz_8","CDS","Uncharacterized protein",256468,256599,131,"-","0"
"22994","CTYZ_00000111","Ctyz_8","start_codon","Uncharacterized protein",256597,256599,2,"-","0"
